employee_id,meeting_hours,meeting_count,after_hours_work_hours,focus_hours,workday_span_hours
696,1.31,6,0.87,1.27,6.47
697,5.41,2,2.09,2.38,10.28
698,1.38,2,0.35,3.95,8.45
699,2.53,3,2.38,1.34,8.76
700,5.99,10,1.66,4.51,7.02
701,2.33,12,0.99,1.7,6.4
702,3.43,8,2.86,2.31,11.1
703,3.94,12,0.31,4.99,8.87
704,3.67,6,1.42,2.23,10.5
705,4.53,7,1.88,2.44,7.16
706,5.58,3,2.01,2.06,7.13
707,5.71,12,0.13,4.42,9.56
708,1.23,3,2.82,1.22,7.17
709,2.77,5,2.92,2.59,6.2
710,1.89,6,2.37,3.16,10.58
711,3.78,11,2.83,4.9,10.4
712,5.17,8,0.07,4.73,11.45
713,2.04,6,1.39,4.19,10.54
714,2.47,4,0.06,2.18,7.72
715,3.88,4,0.18,4.59,10.55
716,1.67,10,1.5,2.22,7.52
717,5.44,5,2.9,4.29,8.95
718,2.12,10,0.17,2.4,7.95
719,3.58,10,1.65,3.22,8.8
720,5.55,6,2.58,2.37,10.11
721,1.9,9,1.26,2.29,6.7
722,5.76,3,0.12,3.01,9.52
723,1.13,7,2.81,1.4,7.84
724,1.03,6,1.79,3.62,7.58
725,3.69,5,2.07,4.18,11.44
726,4.54,5,2.26,1.82,6.92
727,2.33,7,1.24,4.57,7.07
728,3.36,6,2.39,1.16,10.52
729,5.74,10,0.34,2.32,10.62
730,3.04,4,1.87,1.96,8.87
731,3.42,9,2.23,2.62,8.77
732,3.94,4,0.02,3.98,7.81
733,2.88,12,2.44,4.68,9.87
734,5.12,4,2.71,4.88,11.26
735,5.15,8,2.5,1.51,11.44
736,2.44,9,1.69,1.37,10.62
737,5.75,4,2.24,3.67,8.75
738,1.91,5,0.63,1.06,9.67
739,2.07,4,1.62,4.84,7.33
740,3.77,9,0.32,2.87,7.81
741,4.43,3,2.68,2.68,10.97
742,2.99,3,2.97,3.96,6.57
743,5.4,12,1.3,2.18,10.34
744,1.55,11,0.22,4.03,7.57
745,3.14,10,2.12,2.22,6.34
746,2.27,8,1.39,1.61,8.67
747,2.66,8,1.18,1.72,8.38
748,4.29,7,2.34,3.34,8.24
749,2.52,3,2.42,1.01,8.77
750,1.64,6,0.33,3.67,9.1
751,5.16,9,2.23,3.84,8.94
752,2.87,5,0.94,4.24,8.25
753,3.25,12,1.38,3.99,7.2
754,4.14,8,1.09,3.42,8.57
755,2.81,4,0.63,2.47,11.73
756,3.02,3,0.81,4.35,11.52
757,3.5,4,0.05,4.75,8.66
758,1.08,5,2.59,2.09,8.79
759,2.66,4,1.29,4.44,8.35
760,3.41,11,1.21,2.21,8.9
761,1.62,6,0.59,2.55,8.23
762,1.15,6,1.57,3.88,7.38
763,3.74,6,0.03,1.31,8.07
764,2.68,12,1.4,4.4,8.16
765,3.22,11,1.29,1.9,10.07
766,5.11,3,1.85,4.86,8.55
767,3.7,9,2.5,3.62,6.23
768,3.99,6,0.85,4.6,7.95
769,1.18,4,2.52,1.79,6.23
770,3.56,2,0.58,4.74,8.63
771,3.44,4,2.39,1.28,9.53
772,4.68,4,0.75,3.77,8.24
773,1.62,11,0.89,2.89,10.41
774,2.89,9,1.05,1.5,6.97
775,5.77,3,0.93,4.24,8.25
776,3.99,6,2.31,4.6,8.95
777,1.9,5,2.85,2.67,6.62
778,5.82,7,0.33,2.98,6.69
779,2.67,8,2.23,4.56,11.21
780,4.75,4,0.04,3.77,9.37
781,2.71,3,2.22,2.32,9.29
782,2.31,6,2.53,2.75,11.2
783,5.73,2,1.14,1.49,6.59
784,5.09,3,2.28,1.19,8.66
785,2.49,12,1.43,3.05,8.78
786,5.22,9,2.28,4.29,6.83
787,2.34,12,2.18,3.99,6.41
788,2.82,11,2.91,1.15,9.02
789,1.28,10,0.09,3.6,10.48
790,4.87,4,1.37,1.63,7.84
791,5.58,10,0.73,2.6,6.53
792,4.49,3,1.55,1.21,10.97
793,5.66,12,2.26,4.05,9.02
794,3.14,6,1.47,4.66,6.4
795,4.71,11,2.9,4.64,11.62
796,4.25,7,0.67,3.07,6.29
797,1.48,5,1.93,3.15,9.54
798,3.88,9,0.02,3.67,9.46
799,2.31,8,2.79,4.6,8.75
800,2.16,8,2.16,2.24,7.23
801,2.48,3,2.08,3.11,9.68
802,5.93,3,0.67,2.16,9.03
803,2.37,11,0.68,3.31,11.02
804,2.97,8,1.04,2.99,6.41
805,5.84,4,2.85,3.1,9.03
806,5.9,4,2.77,3.21,6.6
807,2.16,12,0.69,2.18,10.01
808,1.39,6,2.61,4.07,7.79
809,5.43,9,1.72,1.89,11.88
810,5.95,2,1.88,4.08,10.66
811,4.87,9,1.44,3.88,7.62
812,1.52,12,0.93,4.97,7.09
813,4.12,12,0.98,1.85,9.85
814,1.97,8,0.74,3.07,7.83
815,2.37,8,2.33,1.16,8.19
816,4.54,9,2.35,1.2,11.96
817,1.68,8,2.91,4.16,9.74
818,4.55,2,2.16,1.19,10.42
819,5.73,3,1.76,1.67,8.54
820,1.11,7,2.43,4.85,10.51
821,3.72,9,1.59,2.72,6.71
822,1.97,10,0.4,1.69,6.5
823,2.45,6,1.31,2.65,8.43
824,4.94,9,2.44,4.85,11.85
825,5.16,2,2.96,3.56,11.66
826,4.98,11,0.73,3.08,7.25
827,1.53,5,0.2,4.24,11.87
828,3.48,4,2.75,1.54,6.56
829,4.24,9,0.86,4.79,9.14
830,5.74,10,1.41,4.53,11.11
831,3.16,6,2.18,4.42,10.56
832,2.7,10,2.65,3.47,6.25
833,5.39,5,1.51,2.43,6.08
834,2.37,2,2.26,2.64,7.51
835,5.88,12,2.5,1.77,11.39
836,3.28,11,1.86,1.85,10.31
837,5.2,3,1.63,1.96,11.04
838,5.86,11,1.22,4.02,11.08
839,5.34,3,0.65,1.83,6.73
840,2.25,5,2.5,1.16,6.95
841,2.91,3,2.38,2.05,10.59
842,4.87,8,0.05,2.88,9.01
843,1.9,7,2.42,1.89,10.72
844,3.87,6,1.5,3.91,9.37
845,1.62,7,1.33,1.9,9.95
846,5.55,6,1.77,3.42,7.96
847,4.6,4,2.64,3.0,10.22
848,3.49,7,1.5,1.76,10.44
849,4.02,3,1.08,1.06,8.87
850,1.25,2,0.83,2.02,6.77
851,5.03,4,2.29,2.37,10.84
852,3.86,12,2.63,2.35,9.17
853,3.65,7,1.73,1.33,10.16
854,2.57,4,1.42,1.85,6.01
855,1.73,8,1.48,3.4,11.87
856,2.4,7,1.04,1.94,9.41
857,1.46,3,2.76,1.61,11.45
858,3.81,9,1.53,1.85,9.34
859,3.7,9,2.05,4.93,6.33
860,5.7,3,1.32,4.91,9.1
861,2.17,5,0.91,4.39,8.15
862,1.96,11,1.23,2.85,11.68
863,2.27,6,2.58,3.72,8.19
864,2.19,9,0.69,1.14,7.51
865,2.25,9,2.74,2.28,6.63
866,2.82,6,1.53,1.03,9.58
867,5.36,9,0.4,1.2,7.39
868,2.07,10,0.62,3.67,10.82
869,3.28,9,1.6,2.03,6.09
870,3.09,2,2.85,2.88,9.51
871,4.68,9,0.02,3.59,10.75
872,4.67,3,2.98,4.81,8.77
873,2.76,4,2.14,2.01,7.64
874,1.77,5,0.05,3.88,11.8
875,1.05,4,1.57,1.5,10.62
876,5.75,12,2.95,4.44,10.11
877,4.61,11,0.94,1.73,8.32
878,3.16,7,0.76,2.5,7.29
879,3.2,6,2.77,3.02,7.83
880,5.0,9,1.97,3.88,8.85
881,5.37,8,2.27,1.22,11.14
882,3.73,3,2.36,4.93,7.79
883,5.26,7,1.78,4.37,11.01
884,5.81,7,1.54,4.77,6.37
885,5.24,3,2.48,1.67,7.17
886,5.33,10,0.09,3.9,6.97
887,3.62,6,2.23,2.07,11.88
888,4.8,9,0.47,2.37,6.42
889,5.57,2,2.17,4.25,9.07
890,3.26,2,2.7,1.74,9.86
891,5.12,2,2.25,4.97,8.99
892,3.36,10,0.48,1.6,6.06
893,3.67,12,2.17,3.09,10.94
894,4.03,3,2.46,2.67,11.63
895,2.75,10,0.71,2.67,6.41
896,5.78,9,1.13,4.57,9.05
897,4.45,4,2.11,2.24,11.14
898,4.06,9,0.18,2.51,10.15
899,3.52,4,1.37,1.46,9.56
900,3.1,12,2.28,3.53,10.64
901,3.32,6,0.71,2.25,9.24
902,5.68,7,2.97,4.74,10.42
903,1.84,5,0.43,1.08,10.9
904,4.94,7,0.12,4.69,9.63
905,2.74,6,1.02,1.55,11.21
906,3.47,2,2.87,4.78,7.52
907,5.04,5,1.94,4.11,11.03
908,2.6,3,1.66,2.82,9.71
909,3.34,8,1.98,1.72,10.58
910,5.71,7,2.43,3.74,11.45
911,1.31,6,1.41,1.67,10.69
912,1.15,12,1.77,4.01,10.04
913,5.0,2,1.37,2.79,8.73
914,3.68,6,0.6,2.17,11.39
915,4.46,11,1.66,4.51,6.13
916,3.57,6,2.96,2.95,10.26
917,5.68,6,1.47,2.27,9.88
918,2.51,10,1.54,1.99,8.2
919,1.67,8,0.94,1.82,11.58
920,4.74,3,0.31,1.34,9.36
921,2.12,7,0.86,3.84,6.23
922,3.15,10,2.32,4.32,7.37
923,3.26,11,0.57,2.65,9.0
924,3.26,2,0.89,2.18,8.84
925,5.77,11,1.35,2.25,11.57
926,1.77,11,0.93,4.38,9.94
927,5.73,2,0.58,4.06,6.8
928,5.97,5,0.46,3.08,6.69
929,1.2,3,2.01,1.48,10.74
930,3.91,10,2.5,2.1,7.34
931,3.99,10,1.81,1.58,8.32
932,3.04,7,0.68,2.65,8.49
933,4.04,12,2.38,1.34,11.3
934,1.35,6,1.01,2.77,11.45
935,5.62,9,2.34,1.87,9.49
936,5.34,3,0.19,2.57,8.94
937,4.56,5,2.1,4.9,10.43
938,4.48,2,0.5,2.05,11.06
939,2.7,12,0.29,3.67,10.68
940,3.31,12,0.66,2.22,6.09
941,3.84,9,1.37,2.04,7.36
942,5.3,4,0.29,3.39,11.97
943,5.83,6,2.4,2.01,8.62
944,2.03,4,2.62,1.29,7.96
945,4.76,10,1.9,2.32,10.3
946,3.42,10,1.06,4.73,11.17
947,1.54,7,2.7,3.52,7.08
948,4.72,10,2.48,1.2,8.41
949,2.08,9,0.85,3.64,12.0
950,2.59,4,1.42,3.69,11.81
951,2.78,5,0.4,2.17,7.7
952,2.07,3,0.98,3.12,10.2
953,1.74,9,1.4,4.8,11.9
954,1.15,6,1.96,3.36,9.81
955,2.93,7,0.36,3.34,7.95
956,1.5,7,0.95,3.03,10.11
957,3.73,3,2.36,2.86,6.56
958,1.02,9,2.83,4.03,10.05
959,2.98,2,0.05,4.96,9.44
960,5.08,10,0.83,3.08,9.12
961,4.72,8,0.81,4.24,7.63
962,1.92,12,2.03,3.02,7.38
963,2.98,10,2.43,3.35,7.87
964,3.57,3,0.66,4.76,9.02
965,1.34,2,2.04,3.68,10.09
966,5.14,9,1.58,3.45,6.9
967,5.53,6,1.64,4.39,11.72
968,2.1,4,2.29,2.08,11.92
969,5.2,7,0.41,4.23,6.88
970,1.28,6,1.08,2.13,10.78
971,5.27,4,1.73,4.72,9.03
972,4.41,11,0.88,4.24,10.38
973,3.15,6,2.9,4.64,10.63
974,5.55,8,2.94,4.11,10.05
975,3.65,8,1.01,2.71,7.5
976,1.49,4,2.4,1.71,9.3
977,1.71,12,1.56,3.53,10.66
978,3.3,4,0.02,4.04,11.72
979,1.29,12,0.05,4.58,6.59
980,3.85,12,1.02,3.37,10.69
981,1.32,9,2.52,3.47,6.52
982,4.78,12,2.27,3.9,8.43
983,1.36,12,2.28,3.31,7.54
984,5.24,5,0.47,2.46,7.41
985,1.94,7,1.39,3.58,11.19
986,4.7,3,1.19,1.94,8.52
987,4.28,9,1.98,1.2,9.74
988,4.98,4,2.74,3.66,10.74
989,4.84,9,2.84,4.55,6.89
990,2.71,6,0.65,3.97,6.46
991,3.33,11,1.68,3.84,10.92
992,5.05,8,2.94,1.13,6.97
993,4.24,8,2.33,3.96,7.46
994,2.83,10,1.71,4.09,10.84
995,5.98,5,2.51,3.32,11.87
996,2.82,8,0.89,2.91,9.79
997,2.92,10,0.92,2.38,9.39
998,2.76,2,2.14,1.44,8.03
999,5.02,11,0.93,1.03,9.34
1000,1.74,4,0.48,1.3,8.32
1001,1.13,10,1.8,4.2,9.5
1002,1.47,7,2.99,3.15,11.94
1003,3.07,8,0.77,4.8,8.08
1004,4.61,7,1.91,4.19,9.49
1005,3.06,5,2.13,4.28,9.46
1006,5.3,3,0.63,1.23,7.99
1007,5.11,2,2.7,1.37,9.47
1008,5.95,6,1.03,3.01,7.42
1009,1.85,8,0.26,2.59,10.86
1010,5.09,8,0.56,4.38,8.09
1011,1.35,8,0.49,4.71,8.73
1012,3.34,5,0.35,1.14,10.4
1013,4.6,9,1.25,3.14,6.73
1014,2.12,7,2.62,3.39,7.38
1015,2.72,10,2.93,2.78,9.37
1016,1.07,9,2.09,1.63,8.28
1017,3.87,2,0.11,3.44,6.09
1018,2.69,3,2.3,3.15,6.82
1019,1.98,10,2.73,3.49,11.21
1020,4.41,2,0.37,2.37,10.66
1021,5.87,12,0.15,4.11,10.52
1022,4.82,2,1.16,4.39,10.08
1023,1.6,11,1.05,2.92,11.35
1024,5.74,8,1.2,3.03,11.72
1025,4.98,5,2.9,2.81,7.15
1026,1.4,3,1.04,4.63,6.09
1027,4.91,7,1.3,1.99,8.52
1028,5.81,10,0.66,2.59,11.35
1029,5.72,2,2.37,4.63,9.1
1030,4.09,11,1.12,3.19,7.13
1031,1.43,6,1.01,3.8,10.72
1032,1.28,6,2.47,2.58,11.42
1033,2.55,7,1.42,1.02,8.85
1034,1.78,7,0.33,2.07,11.03
1035,4.66,4,0.66,4.48,8.98
1036,5.86,7,0.23,2.14,6.97
1037,1.27,10,2.84,1.98,10.93
1038,2.15,6,0.35,4.82,11.79
1039,1.9,9,0.92,2.96,10.58
1040,3.77,7,1.05,2.46,8.23
1041,3.41,11,2.48,1.02,7.01
1042,3.58,6,0.74,1.83,7.33
1043,3.37,8,0.1,1.64,8.11
1044,4.89,8,0.24,3.86,6.95
1045,3.95,12,0.42,4.26,11.96
1046,1.38,6,1.69,2.44,7.67
1047,1.37,2,0.37,1.79,7.21
1048,2.43,8,1.03,4.5,6.79
1049,4.68,10,2.02,1.54,6.84
1050,4.82,9,0.58,3.64,10.92
1051,2.0,10,2.54,3.29,10.78
1052,5.74,12,2.21,4.07,9.4
1053,1.48,11,1.81,3.62,7.4
1054,1.75,2,2.99,4.67,11.09
1055,4.04,9,2.23,3.67,6.06
1056,5.35,5,1.79,1.35,6.8
1057,4.75,4,2.52,2.22,11.34
1058,1.23,4,0.48,2.93,11.5
1059,5.74,3,2.88,1.96,6.76
1060,3.61,3,1.23,2.23,11.48
1061,2.28,6,0.39,4.21,11.04
1062,4.4,10,0.2,4.31,6.08
1063,4.44,8,0.68,4.88,10.73
1064,2.51,3,1.86,3.59,6.09
1065,5.73,4,0.46,4.36,11.92
1066,5.96,11,1.0,1.31,11.23
1067,1.83,11,0.11,4.86,9.09
1068,5.94,10,0.67,2.39,8.34
1069,3.55,10,2.02,4.55,6.08
1070,1.74,6,1.0,2.44,9.42
1071,1.2,2,2.19,4.81,11.95
1072,5.24,9,1.91,2.19,6.83
1073,4.06,5,2.19,4.91,11.88
1074,3.71,12,2.57,2.02,9.34
1075,2.4,11,1.75,2.5,6.44
1076,5.33,9,1.22,1.84,9.94
1077,5.09,7,0.98,1.95,11.38
1078,5.98,2,0.17,2.79,6.46
1079,1.77,7,1.92,1.02,9.51
1080,2.04,9,0.41,4.76,11.47
1081,4.67,6,2.95,3.07,6.81
1082,4.73,11,0.9,4.18,8.73
1083,4.16,12,1.35,2.08,9.74
1084,5.19,5,1.32,1.79,11.12
1085,5.84,11,0.29,2.32,10.19
1086,5.95,10,0.85,4.93,10.54
1087,4.53,6,2.14,4.98,8.07
1088,5.2,3,0.55,1.92,7.84
1089,4.49,11,1.57,1.28,11.67
1090,4.37,4,2.02,3.0,6.59
1091,1.2,12,2.64,3.41,7.34
1092,3.93,7,2.67,2.95,6.09
1093,4.8,10,0.42,2.96,10.48
1094,5.31,10,0.99,4.11,9.9
1095,3.14,7,2.59,2.49,7.21
1096,5.28,4,1.14,4.56,11.63
1097,3.32,2,2.65,1.24,6.26
1098,2.67,3,1.85,3.79,8.22
1099,5.44,7,0.13,1.77,10.73
1100,5.24,6,2.05,4.75,9.26
1101,3.86,8,2.49,3.44,9.19
1102,5.99,2,1.1,4.51,11.46
1103,2.05,6,2.07,3.57,8.29
1104,5.35,11,1.66,4.58,7.61
1105,4.2,8,1.73,3.67,7.39
1106,5.83,7,1.6,3.89,9.08
1107,2.74,10,1.7,1.58,11.67
1108,4.61,6,2.38,3.48,9.16
1109,4.9,9,1.5,1.29,11.81
1110,1.89,8,0.7,2.45,11.67
1111,5.19,11,2.9,2.21,6.59
1112,3.72,4,1.62,3.72,9.38
1113,1.38,8,1.04,1.02,11.31
1114,3.47,7,1.31,4.11,8.31
1115,5.42,4,2.67,3.36,7.55
1116,3.57,8,1.0,3.23,8.75
1117,2.5,10,0.98,4.44,6.8
1118,4.86,11,1.68,4.91,11.36
1119,2.14,6,2.31,4.91,10.9
1120,5.55,11,1.69,1.4,7.63
1121,1.19,12,2.62,2.65,8.05
1122,4.99,6,2.36,2.75,9.5
1123,2.97,4,1.23,2.15,10.27
1124,3.23,10,0.13,4.57,7.63
1125,3.47,11,0.17,4.2,10.59
1126,1.64,2,0.06,4.45,10.82
1127,4.24,12,0.78,1.74,6.47
1128,2.19,2,2.28,3.81,10.89
1129,3.24,3,0.31,1.89,10.78
1130,2.14,4,2.95,3.58,10.54
1131,3.62,5,2.37,3.49,9.82
1132,5.24,8,0.04,4.68,10.99
1133,4.86,9,2.08,2.54,6.52
1134,5.66,6,2.15,1.71,8.56
1135,4.39,9,0.13,2.54,6.83
1136,2.12,10,0.62,4.84,11.86
1137,3.56,11,1.36,3.39,8.99
1138,2.46,4,1.14,3.94,6.43
1139,4.15,9,0.71,2.2,9.64
1140,5.6,3,2.48,1.62,7.97
1141,3.53,11,2.89,1.45,11.82
1142,3.81,5,2.14,1.34,11.05
1143,3.94,12,1.43,2.6,7.59
1144,4.67,11,0.25,1.74,7.7
1145,4.31,3,0.61,2.17,6.72
1146,2.43,9,2.77,4.32,9.05
1147,3.76,11,0.08,2.07,6.57
1148,3.65,2,2.94,2.27,6.91
1149,1.33,5,1.62,4.12,9.39
1150,4.63,4,2.98,4.95,10.27
1151,4.72,8,0.4,2.62,7.33
1152,4.7,7,0.04,4.01,9.45
1153,4.41,11,2.72,2.22,9.27
1154,1.38,4,0.11,2.49,9.16
1155,4.95,9,2.29,4.83,9.88
1156,4.58,6,2.56,2.94,7.2
1157,3.86,8,2.66,4.8,10.94
1158,4.53,2,2.23,3.49,6.59
1159,1.2,6,2.81,4.77,6.52
1160,2.37,11,0.16,1.54,11.99
1161,1.16,2,2.02,2.9,11.21
1162,2.01,9,2.08,1.77,7.81
1163,5.26,12,2.05,2.51,10.3
1164,1.5,6,2.84,3.71,11.61
1165,2.72,5,0.74,1.51,7.89
1166,3.25,7,2.54,1.22,9.04
1167,3.63,11,2.42,2.19,10.34
1168,4.76,5,2.18,2.31,7.15
1169,2.9,10,0.95,1.28,7.81
1170,3.86,12,1.83,4.68,9.75
1171,2.75,5,2.68,1.19,7.2
1172,5.34,4,1.3,4.97,6.73
1173,2.91,9,0.3,4.31,7.07
1174,5.89,6,0.91,4.32,8.93
1175,3.48,3,1.5,2.67,7.92
1176,3.39,4,2.68,4.92,6.93
1177,2.49,7,0.37,1.42,9.31
1178,2.16,12,0.95,2.6,9.35
1179,3.26,6,1.55,2.25,6.9
1180,2.23,10,0.77,2.12,9.02
1181,2.67,8,2.66,2.77,10.64
1182,4.74,7,0.58,3.86,6.96
1183,4.56,10,2.38,3.48,6.5
1184,1.12,3,0.0,4.35,7.1
1185,2.02,2,2.42,3.2,8.52
1186,4.93,12,0.34,1.38,10.07
1187,4.53,11,1.85,1.81,9.6
1188,2.83,4,1.4,4.96,7.99
1189,2.64,3,1.22,2.77,8.15
1190,3.26,3,1.25,2.12,7.39
1191,3.54,2,2.66,3.18,9.74
1192,1.6,2,0.27,4.81,11.28
1193,1.07,7,2.57,2.98,6.55
1194,5.62,3,0.47,1.23,10.36
1195,5.6,4,2.91,2.87,11.65
1196,4.57,2,1.19,1.7,10.76
1197,2.83,10,0.65,1.89,7.78
1198,4.74,9,1.35,4.22,6.42
1199,3.05,12,1.57,1.33,8.51
1200,5.0,10,2.06,2.12,8.47
1201,1.01,8,2.59,4.75,10.54
1202,2.54,2,0.05,4.68,8.46
1203,2.19,5,1.25,2.45,6.91
1204,4.37,2,1.54,4.9,9.06
1205,3.44,11,2.51,3.3,9.16
1206,3.68,9,2.1,1.53,9.43
1207,3.35,5,2.85,1.72,7.61
1208,1.82,8,0.4,3.97,8.67
1209,5.36,6,0.07,2.91,10.04
1210,3.67,11,1.9,2.34,7.23
1211,3.61,6,1.81,2.56,7.11
1212,5.7,2,0.91,4.37,10.29
1213,4.84,8,2.45,2.23,10.62
1214,1.97,7,2.45,3.36,9.02
1215,1.1,12,1.19,3.65,8.73
1216,1.77,12,1.41,4.63,8.1
1217,3.15,4,0.19,1.18,7.99
1218,2.0,4,1.07,4.07,6.81
1219,3.08,6,2.31,2.51,11.54
1220,1.83,11,0.44,3.65,10.54
1221,3.14,9,1.11,3.32,10.22
1222,4.05,5,0.5,4.27,10.15
1223,1.56,4,2.84,1.57,7.01
1224,5.35,10,1.93,1.12,11.65
1225,2.8,6,1.29,3.5,10.21
1226,1.28,3,1.74,2.57,7.11
1227,1.81,7,2.74,1.7,7.94
1228,2.5,7,2.39,4.19,7.63
1229,1.22,9,2.76,2.26,6.68
1230,5.08,2,1.75,4.59,11.6
1231,3.69,7,1.41,4.81,10.5
1232,4.1,11,1.34,2.14,8.95
1233,5.9,5,0.24,3.5,7.38
1234,4.11,8,1.25,1.91,10.23
1235,4.91,12,2.27,1.53,8.42
1236,1.89,5,0.78,2.23,9.91
1237,5.81,9,2.89,2.16,10.69
1238,4.24,11,1.44,3.46,7.47
1239,1.49,2,0.95,3.32,7.28
1240,1.31,11,2.78,3.14,6.65
1241,2.48,11,0.28,3.19,10.06
1242,5.0,7,2.28,1.52,10.11
1243,4.69,12,2.17,4.63,7.56
1244,3.19,4,2.87,3.89,7.49
1245,1.67,2,2.6,2.04,10.89
1246,5.89,4,0.81,4.22,10.38
1247,4.05,6,0.06,2.24,10.07
1248,5.82,10,0.62,4.97,10.27
1249,5.05,8,2.65,1.18,8.55
1250,2.24,11,2.75,3.59,8.35
1251,5.91,9,1.1,3.16,8.26
1252,5.52,3,2.78,3.95,11.13
1253,4.66,12,1.34,2.72,9.73
1254,2.3,4,2.26,3.7,6.37
1255,2.9,9,0.75,3.35,9.04
1256,1.61,8,2.57,2.98,11.7
1257,2.22,6,1.8,3.02,10.78
1258,4.89,3,2.88,4.36,8.89
1259,4.95,6,1.23,2.8,9.87
1260,4.16,4,1.66,3.22,8.95
1261,3.91,5,1.54,1.87,9.81
1262,5.31,9,1.55,4.4,9.07
1263,3.02,8,1.88,4.99,10.7
1264,5.85,12,2.44,4.83,7.17
1265,3.01,8,2.21,3.64,8.1
1266,4.08,11,2.3,2.21,7.18
1267,1.33,12,1.99,4.7,7.9
1268,4.58,8,0.23,1.5,6.35
1269,1.15,11,0.46,4.84,7.11
1270,3.98,7,1.05,4.55,10.23
1271,5.11,2,1.12,1.74,6.41
1272,2.36,5,1.35,2.54,10.9
1273,3.84,11,0.43,2.69,6.31
1274,1.36,9,1.31,2.56,11.86
1275,2.28,2,0.76,3.07,6.64
1276,3.91,12,0.71,4.68,10.82
1277,4.23,11,1.3,4.77,10.27
1278,1.15,9,2.61,2.07,9.66
1279,4.68,2,1.93,2.25,6.11
1280,1.85,9,0.38,4.01,10.54
1281,2.94,3,0.56,2.84,10.95
1282,3.83,11,1.14,1.99,11.9
1283,5.46,6,1.22,4.5,7.94
1284,4.6,3,0.73,3.06,10.58
1285,1.67,9,1.02,3.7,8.81
1286,3.86,11,1.09,4.53,6.24
1287,5.73,4,2.49,1.18,6.28
1288,1.63,6,2.83,2.92,10.4
1289,4.86,5,0.99,4.31,8.55
1290,2.99,3,1.02,2.45,7.53
1291,2.31,9,1.94,2.11,9.79
1292,2.96,7,1.44,2.79,11.8
1293,2.83,3,1.6,4.66,11.01
1294,3.71,9,2.4,3.31,6.77
1295,4.05,4,1.09,4.11,10.96
1296,2.18,2,2.43,2.8,11.32
1297,2.04,2,2.49,2.09,8.62
1298,4.67,3,0.68,2.27,9.5
1299,1.55,5,2.95,3.7,10.65
1300,1.85,7,1.33,4.64,10.61
1301,4.77,12,2.25,3.06,10.38
1302,1.33,12,2.32,2.17,9.53
1303,5.09,9,1.99,4.94,8.43
1304,4.66,9,2.06,4.17,11.28
1305,5.4,7,2.39,4.08,6.39
1306,2.71,12,0.45,3.29,9.65
1307,5.48,5,0.06,4.97,8.53
1308,5.32,12,0.06,3.11,8.92
1309,5.14,3,1.85,1.64,11.85
1310,1.23,9,1.11,4.2,10.46
1311,2.72,6,1.44,1.38,10.89
1312,2.62,10,2.15,3.09,10.9
1313,3.82,8,0.99,1.4,10.35
1314,5.98,3,2.65,1.42,10.34
1315,4.73,9,2.52,1.13,7.37
1316,1.77,7,2.7,1.38,7.08
1317,1.09,11,0.89,2.36,10.04
1318,2.39,8,2.98,1.25,6.95
1319,2.42,7,0.89,1.07,10.56
1320,2.12,8,0.43,4.41,6.04
1321,2.7,9,0.23,3.42,8.01
1322,5.15,2,2.03,3.64,9.08
1323,2.03,4,0.74,1.66,10.06
1324,2.73,4,0.12,3.16,6.57
1325,5.61,2,1.88,3.48,11.61
1326,2.34,12,2.28,3.74,11.31
1327,4.13,4,0.19,1.26,7.28
1328,2.21,10,1.91,2.54,10.97
1329,1.26,9,0.38,2.39,9.06
1330,1.65,10,0.4,2.87,10.54
1331,1.01,10,0.72,2.91,10.12
1332,4.59,10,1.07,3.15,7.97
1333,1.12,5,2.16,2.92,8.02
1334,1.75,4,0.61,1.22,6.76
1335,3.6,12,0.61,1.68,9.32
1336,4.6,10,2.72,4.77,10.5
1337,5.83,4,2.99,4.83,8.3
1338,4.1,8,0.48,2.64,9.81
1339,4.15,6,2.45,2.86,6.34
1340,4.97,2,2.46,2.06,8.3
1341,5.38,10,1.68,2.84,6.15
1342,1.01,11,1.17,2.3,11.99
1343,4.16,6,0.16,3.63,11.84
1344,2.4,4,0.04,4.21,10.71
1345,3.94,2,0.47,3.07,9.54
1346,3.32,11,2.25,2.36,7.87
1347,5.08,10,0.31,4.14,6.86
1348,3.97,7,1.3,1.25,7.0
1349,4.31,12,2.48,2.25,6.25
1350,1.16,3,2.81,4.45,11.7
1351,1.55,11,1.54,3.47,6.42
1352,1.27,10,1.21,2.57,11.65
1353,2.57,8,2.78,2.18,8.59
1354,1.48,3,0.09,3.31,8.79
1355,5.13,7,2.73,2.89,6.69
1356,5.29,12,1.44,4.08,10.02
1357,3.56,11,1.77,1.97,6.09
1358,4.39,10,2.03,1.87,10.04
1359,1.07,2,1.1,1.88,10.85
1360,3.58,6,0.56,2.64,9.59
1361,5.1,5,0.56,4.39,11.28
1362,2.11,3,2.63,4.6,9.24
1363,4.73,10,2.68,3.28,9.46
1364,2.11,9,0.93,4.63,10.71
1365,5.8,6,1.73,1.2,10.07
1366,5.31,8,1.42,1.63,6.05
1367,2.2,6,1.88,2.07,11.3
1368,5.33,6,0.72,3.54,10.8
1369,5.68,12,2.93,3.27,11.22
1370,1.76,11,2.47,1.55,9.26
1371,5.84,9,2.65,3.24,8.15
1372,3.22,2,1.48,4.12,8.98
1373,5.3,4,2.61,2.56,9.0
1374,5.64,3,1.67,1.91,10.53
