employee_id,meeting_hours,meeting_count,after_hours_work_hours,focus_hours,workday_span_hours
696,1.88,12,2.7,3.18,6.24
697,4.52,2,2.91,4.5,9.83
698,4.77,10,1.05,2.68,10.3
699,3.12,10,0.88,2.92,7.37
700,2.95,12,2.89,2.65,10.13
701,1.31,11,2.24,2.6,9.94
702,5.7,10,2.7,4.45,7.86
703,2.16,7,0.84,2.92,10.79
704,4.67,5,0.35,2.24,10.54
705,2.46,4,0.89,4.12,7.79
706,4.66,12,2.06,2.9,8.69
707,4.17,7,0.9,2.21,10.42
708,5.54,3,2.94,2.8,6.15
709,2.38,11,2.53,2.58,9.16
710,5.47,4,2.93,4.53,11.85
711,1.46,2,2.29,4.67,9.65
712,2.15,7,0.74,1.81,6.64
713,3.6,5,1.78,2.82,10.21
714,4.61,8,1.11,3.71,8.39
715,2.76,5,2.2,3.14,10.12
716,2.67,6,0.22,3.0,8.78
717,5.02,6,2.61,1.37,7.52
718,5.0,5,2.49,1.42,8.14
719,4.81,6,1.46,2.07,9.82
720,2.47,12,0.3,4.25,6.28
721,2.48,11,1.06,3.98,11.94
722,2.31,2,0.74,4.56,11.1
723,2.86,7,1.2,2.74,6.09
724,1.88,2,0.9,3.6,10.56
725,1.3,11,0.12,4.04,8.92
726,1.24,10,2.07,1.78,8.06
727,3.0,3,1.31,3.67,6.61
728,4.25,3,2.89,1.7,8.76
729,2.84,6,2.47,4.35,10.92
730,2.54,9,2.92,4.9,9.83
731,3.26,11,0.98,4.81,10.48
732,5.53,10,1.26,3.97,9.23
733,2.58,4,1.29,4.7,11.28
734,2.74,6,0.63,4.54,8.55
735,1.31,9,1.8,1.86,8.43
736,4.32,9,2.96,1.12,10.6
737,2.57,3,2.29,3.34,9.35
738,3.58,8,1.3,4.92,7.93
739,2.36,12,0.46,4.82,6.21
740,2.67,7,0.72,4.71,8.88
741,4.02,4,2.83,2.76,7.35
742,5.79,2,0.36,4.98,6.86
743,2.94,2,2.69,1.77,6.77
744,2.87,5,1.32,1.1,10.42
745,2.78,3,0.01,2.34,8.56
746,1.77,12,2.91,2.18,11.65
747,2.27,3,2.63,3.73,10.6
748,5.05,4,0.49,1.05,10.38
749,2.24,2,0.42,2.21,7.1
750,4.21,4,1.31,4.89,6.1
751,1.33,9,1.9,3.47,6.38
752,5.66,6,0.53,2.32,6.27
753,2.88,7,2.46,2.31,7.57
754,1.14,10,0.18,4.42,10.14
755,5.55,4,0.08,2.51,10.17
756,4.79,5,0.05,2.52,7.8
757,5.23,6,1.45,1.18,9.33
758,3.35,12,1.78,2.05,10.06
759,4.52,9,2.82,3.22,6.9
760,5.77,12,1.75,3.83,7.15
761,1.49,7,2.43,1.18,9.55
762,4.37,7,0.52,2.67,6.79
763,5.61,2,2.43,4.32,7.41
764,3.42,8,1.06,2.62,8.0
765,2.35,5,0.99,1.32,10.02
766,5.44,2,2.84,3.85,10.2
767,4.54,3,1.31,4.34,7.58
768,4.24,6,2.81,3.76,7.48
769,2.78,12,1.4,4.4,8.44
770,5.29,3,0.32,4.11,7.53
771,5.69,3,1.5,2.23,12.0
772,5.7,3,2.43,3.82,9.81
773,3.75,8,0.77,1.03,7.0
774,4.74,11,2.81,1.29,10.34
775,4.09,9,1.28,4.82,8.72
776,4.73,2,2.26,4.75,11.2
777,3.36,11,1.04,3.69,9.82
778,2.41,7,2.14,3.82,7.03
779,1.55,3,1.97,4.78,7.0
780,1.85,5,2.5,4.4,9.63
781,3.49,7,2.07,1.78,11.57
782,3.75,3,0.79,1.25,9.13
783,2.94,3,0.23,2.36,9.59
784,1.05,4,1.59,3.31,8.51
785,4.3,9,1.41,4.21,8.2
786,2.09,2,2.27,2.65,7.92
787,2.93,4,1.1,4.86,10.74
788,1.17,10,0.11,3.07,10.2
789,2.28,5,0.45,4.77,9.78
790,3.31,7,1.61,4.91,11.81
791,5.26,9,1.85,3.06,11.8
792,2.4,5,0.85,3.46,10.28
793,4.86,5,0.38,3.81,8.82
794,3.07,8,1.82,1.16,9.14
795,2.31,12,2.51,2.01,8.36
796,1.44,6,0.4,2.89,10.89
797,1.08,6,2.98,3.64,10.91
798,4.47,4,2.75,3.06,7.24
799,1.74,9,0.79,2.42,10.76
800,1.42,3,0.33,4.35,7.44
801,2.65,9,2.53,3.83,6.87
802,2.21,8,2.0,1.42,10.69
803,4.31,6,0.2,2.04,10.02
804,2.96,10,1.1,3.2,9.08
805,5.49,9,0.16,1.36,9.69
806,1.38,4,2.78,4.22,9.9
807,4.79,12,3.0,3.55,9.84
808,5.05,12,1.49,3.58,10.4
809,1.04,7,0.27,4.77,6.67
810,5.97,5,2.32,4.23,6.39
811,5.15,4,2.46,1.75,7.74
812,4.32,7,2.3,3.93,9.64
813,1.44,7,0.85,4.7,10.58
814,3.28,3,2.75,2.61,9.03
815,4.56,11,1.64,3.82,7.19
816,4.46,4,2.59,1.76,10.37
817,3.03,9,0.14,4.44,7.42
818,5.3,6,0.37,2.11,11.75
819,1.94,2,2.61,2.82,7.86
820,2.37,5,1.5,2.57,7.97
821,5.14,3,2.53,4.68,10.12
822,4.65,2,1.38,2.74,10.11
823,4.73,7,0.8,3.97,6.39
824,5.0,8,0.82,1.31,6.88
825,3.08,10,1.98,1.66,9.84
826,5.85,8,0.72,4.3,10.54
827,5.0,2,0.35,4.33,10.18
828,4.57,6,1.28,3.75,9.21
829,4.52,9,1.76,4.11,6.29
830,2.74,2,2.43,1.79,7.2
831,1.13,9,0.26,3.95,11.54
832,3.85,7,0.27,2.75,7.39
833,5.22,2,0.31,3.0,10.76
834,2.03,3,0.88,4.0,10.46
835,2.13,10,2.72,3.59,11.21
836,2.93,3,2.95,4.24,7.57
837,2.51,7,1.03,3.41,11.91
838,1.26,6,2.07,2.12,9.06
839,1.37,2,2.29,1.23,9.48
840,3.16,9,0.4,2.61,7.15
841,2.57,5,2.15,2.11,10.99
842,5.66,2,0.93,1.65,9.98
843,1.61,3,2.44,2.68,11.11
844,2.04,7,0.13,1.1,8.9
845,1.72,9,2.39,1.44,9.94
846,4.32,12,2.01,4.51,10.26
847,1.6,4,0.93,4.93,8.62
848,1.46,5,0.78,4.86,10.35
849,4.22,2,2.8,3.28,7.51
850,3.02,12,2.45,4.58,10.2
851,2.91,9,0.69,1.09,8.87
852,4.13,4,2.57,1.65,11.14
853,3.87,10,1.88,1.37,10.74
854,2.45,7,1.88,1.31,11.26
855,4.16,9,1.56,3.34,11.33
856,4.55,12,2.84,2.35,6.74
857,1.82,9,2.96,4.32,7.45
858,4.84,4,0.12,4.62,6.62
859,3.57,5,1.9,2.08,11.13
860,1.27,11,0.5,3.28,10.56
861,3.15,8,0.66,4.56,8.23
862,1.03,9,1.6,3.51,7.69
863,1.24,10,2.24,3.1,6.3
864,4.16,9,0.31,3.16,8.84
865,5.53,10,0.57,3.0,6.09
866,5.69,8,1.0,3.1,11.23
867,5.19,10,1.11,2.57,6.38
868,2.18,12,1.43,3.52,11.51
869,2.63,9,1.42,4.46,10.87
870,3.83,5,1.52,3.49,9.94
871,5.51,11,2.59,1.23,9.75
872,5.34,12,2.54,1.51,11.48
873,5.05,5,2.93,4.89,8.37
874,3.21,7,1.58,3.51,11.9
875,3.26,9,1.45,4.5,11.35
876,1.36,10,0.89,2.44,9.94
877,4.51,5,2.76,1.06,9.79
878,1.52,2,2.09,1.76,6.96
879,5.69,7,0.71,4.96,10.38
880,4.12,2,1.63,1.28,9.08
881,4.62,12,0.66,1.45,9.04
882,4.45,6,1.19,1.35,9.26
883,5.23,12,0.04,1.85,9.18
884,5.19,11,0.31,3.92,10.23
885,5.1,7,2.17,4.15,10.11
886,5.28,5,2.24,1.47,11.09
887,2.93,4,1.79,3.25,8.37
888,4.69,9,2.53,3.62,11.06
889,4.85,5,2.37,3.93,9.41
890,1.11,10,1.31,1.63,8.02
891,4.17,3,0.27,4.04,6.01
892,3.15,12,2.88,2.56,9.72
893,2.95,9,0.29,1.72,10.17
894,2.92,7,0.62,3.43,9.76
895,3.43,10,2.61,1.22,8.17
896,2.3,8,2.61,4.45,8.16
897,1.92,11,1.46,3.24,11.32
898,5.12,11,1.65,2.67,10.07
899,4.63,9,0.17,4.34,11.32
900,4.76,2,0.69,1.3,8.08
901,5.45,6,0.67,1.5,10.26
902,3.95,10,1.51,3.55,11.59
903,1.74,2,1.96,2.6,6.05
904,3.92,5,0.36,2.51,10.67
905,2.19,11,0.54,3.49,10.55
906,1.15,7,2.66,1.8,11.68
907,1.37,8,1.31,2.64,6.26
908,2.51,9,1.5,4.77,9.09
909,2.15,5,2.91,1.81,8.16
910,1.4,3,1.9,3.14,8.52
911,4.24,2,0.84,1.11,9.53
912,1.29,8,0.03,2.99,8.61
913,1.71,7,1.0,4.71,7.29
914,3.1,5,2.55,2.15,7.72
915,2.44,12,1.55,3.12,8.31
916,5.66,11,0.19,3.19,11.79
917,3.74,7,0.88,3.63,8.19
918,1.38,2,2.43,1.7,10.72
919,2.22,4,0.3,3.95,8.81
920,3.87,2,0.59,1.64,11.06
921,5.05,9,1.06,4.77,11.88
922,4.15,6,2.12,4.9,6.85
923,5.06,9,0.63,4.14,10.93
924,5.43,7,0.68,2.53,11.52
925,2.09,2,1.12,4.78,11.55
926,2.52,3,1.73,1.26,9.41
927,5.11,4,0.07,2.13,10.98
928,3.05,6,2.27,2.67,8.88
929,5.99,3,0.06,2.11,9.84
930,3.32,8,2.96,1.37,6.07
931,4.93,11,1.28,3.97,10.84
932,1.52,9,2.99,3.14,9.81
933,1.7,12,1.58,3.09,6.72
934,3.59,12,1.83,4.07,10.91
935,4.91,7,0.68,3.81,8.16
936,4.92,4,0.31,3.93,9.93
937,3.13,6,2.77,4.76,10.37
938,5.04,9,1.9,2.77,7.99
939,2.65,9,2.84,4.92,8.79
940,5.68,10,2.18,2.2,9.03
941,3.5,11,2.82,4.78,6.48
942,4.0,4,0.19,1.27,8.29
943,4.45,11,0.83,3.4,8.83
944,4.37,9,0.46,1.46,8.59
945,5.17,11,0.29,4.62,6.74
946,1.35,9,2.19,4.57,9.38
947,2.29,4,0.01,1.06,7.22
948,1.9,4,0.79,2.26,9.88
949,2.78,10,2.73,4.66,10.64
950,3.6,11,2.17,4.05,6.39
951,5.35,10,2.67,2.32,9.53
952,2.63,2,2.64,1.93,11.3
953,5.48,9,0.45,1.28,7.53
954,2.44,11,1.56,4.03,10.44
955,3.59,9,2.95,1.97,11.73
956,4.93,12,1.67,4.12,8.16
957,1.56,6,2.23,1.89,9.06
958,3.04,7,0.78,4.9,11.05
959,5.28,2,0.45,4.81,11.38
960,3.35,5,0.72,1.16,11.79
961,4.09,3,0.81,3.62,6.49
962,3.69,7,1.17,2.59,11.13
963,4.01,10,0.71,2.65,8.32
964,3.28,7,0.84,3.31,11.03
965,4.37,6,2.98,4.45,11.57
966,4.85,11,0.54,4.26,8.72
967,5.69,8,2.49,3.77,11.89
968,4.9,7,1.22,1.39,8.12
969,2.75,6,1.96,1.26,8.25
970,5.47,2,1.69,2.29,10.2
971,4.54,9,0.07,4.55,7.39
972,2.76,8,2.98,4.2,11.38
973,4.7,12,1.61,2.12,10.07
974,1.09,6,0.83,1.77,7.86
975,1.58,10,2.99,3.16,11.33
976,5.93,7,2.78,1.28,11.33
977,3.02,6,0.82,3.85,6.34
978,2.39,5,0.43,4.96,7.11
979,5.28,9,1.4,2.39,6.59
980,5.32,11,1.11,2.66,7.92
981,5.8,11,2.91,1.53,9.99
982,4.61,11,0.17,1.91,9.78
983,1.99,2,0.71,4.65,8.42
984,5.96,7,1.5,1.54,6.94
985,2.15,6,2.48,4.03,7.38
986,2.03,9,0.41,2.07,11.28
987,1.67,5,0.06,2.43,9.63
988,3.87,2,2.04,4.32,11.97
989,3.43,10,2.27,3.72,9.11
990,3.38,7,2.3,2.95,11.39
991,2.75,8,0.05,4.46,10.31
992,4.34,2,0.77,4.5,10.06
993,4.52,10,0.24,1.19,7.99
994,5.45,7,1.18,3.75,8.25
995,3.59,8,1.16,4.08,10.99
996,4.93,5,2.11,2.94,11.92
997,4.91,8,0.49,4.61,7.49
998,4.47,6,0.82,1.57,10.94
999,4.34,4,1.14,3.91,6.39
1000,2.43,8,0.51,1.66,6.4
1001,4.48,8,1.22,3.7,6.81
1002,5.62,6,2.31,2.51,11.38
1003,5.1,3,2.38,3.82,8.15
1004,1.64,8,2.18,4.35,9.81
1005,1.73,7,1.28,2.62,10.77
1006,4.17,6,0.05,4.16,6.79
1007,2.35,5,0.72,2.14,7.04
1008,2.93,2,1.02,1.93,7.57
1009,1.33,8,0.38,1.23,7.99
1010,2.77,5,1.94,4.5,9.67
1011,2.68,2,0.58,2.49,8.91
1012,5.46,8,0.7,3.77,10.02
1013,1.1,2,2.46,1.68,9.3
1014,2.8,6,1.86,1.45,6.88
1015,3.28,3,2.27,4.55,8.16
1016,1.05,10,1.37,4.7,6.66
1017,5.74,12,1.12,4.13,11.69
1018,4.67,11,0.48,2.29,8.19
1019,4.24,4,0.58,3.56,7.18
1020,1.61,4,2.41,4.25,7.18
1021,4.11,6,2.94,3.26,11.55
1022,2.1,12,1.77,3.12,11.9
1023,4.45,7,2.7,2.66,10.8
1024,2.52,4,0.16,2.73,12.0
1025,4.07,7,2.5,2.37,7.12
1026,5.27,4,0.1,2.1,10.5
1027,5.71,4,1.57,1.72,8.9
1028,4.34,12,1.43,1.13,6.69
1029,3.67,6,0.71,3.89,8.17
1030,4.03,7,0.68,2.62,9.93
1031,2.01,8,1.97,1.45,6.05
1032,1.09,10,1.39,3.6,10.9
1033,5.52,8,1.04,3.09,11.89
1034,3.16,5,2.46,1.32,6.08
1035,1.72,6,1.68,1.53,10.35
1036,3.6,3,0.48,4.26,11.9
1037,4.26,6,1.15,1.56,7.41
1038,2.12,11,0.27,4.03,11.49
1039,5.8,4,1.0,2.25,8.49
1040,5.47,3,0.03,2.51,6.61
1041,3.91,2,1.15,3.93,11.44
1042,1.79,12,0.84,3.86,6.94
1043,3.98,3,0.72,2.96,11.79
1044,4.0,3,2.2,2.14,10.63
1045,3.88,3,2.97,2.58,7.47
1046,5.83,10,2.54,2.25,11.01
1047,4.8,3,1.94,2.12,9.72
1048,5.57,11,1.5,3.77,6.32
1049,4.55,7,2.81,4.72,7.73
1050,2.59,3,1.88,2.69,6.65
1051,5.86,2,2.11,4.29,7.75
1052,2.21,4,2.9,4.21,9.67
1053,2.96,6,0.86,4.1,9.12
1054,4.04,3,2.85,2.48,9.14
1055,4.75,3,2.0,4.48,9.55
1056,3.08,3,0.31,1.07,7.4
1057,3.95,12,0.08,1.71,11.09
1058,5.17,6,0.4,1.11,7.18
1059,2.56,8,1.24,3.47,8.49
1060,5.9,9,2.23,1.3,9.16
1061,3.39,7,1.85,3.34,8.92
1062,4.99,12,1.31,1.37,6.68
1063,2.93,12,1.46,1.21,7.11
1064,5.76,2,0.58,1.14,9.36
1065,3.31,9,1.01,2.77,11.89
1066,4.22,3,1.71,3.02,6.39
1067,4.71,3,2.82,2.85,10.82
1068,3.03,11,0.24,3.83,9.61
1069,4.39,7,0.56,3.12,7.34
1070,3.47,6,1.09,3.4,10.39
1071,5.28,8,1.93,3.82,10.66
1072,5.09,12,0.88,4.59,7.12
1073,2.0,10,0.67,2.02,7.44
1074,3.18,12,1.31,1.96,11.78
1075,5.62,6,0.46,1.35,9.38
1076,5.9,11,2.44,2.84,11.85
1077,5.9,3,2.22,3.25,8.65
1078,1.99,3,1.06,1.19,11.78
1079,4.26,9,1.29,1.08,11.29
1080,2.68,6,0.89,3.33,7.52
1081,4.14,2,2.27,3.2,9.78
1082,2.29,6,1.04,2.51,10.64
1083,4.11,10,2.68,2.02,7.08
1084,4.16,5,1.12,1.72,10.47
1085,4.49,4,2.84,2.69,11.93
1086,2.93,2,0.27,1.76,8.79
1087,1.06,7,0.85,1.18,10.56
1088,1.17,6,1.85,1.74,7.19
1089,3.82,3,2.08,1.57,11.3
1090,3.33,5,1.29,3.25,9.29
1091,1.23,2,1.35,4.19,7.74
1092,2.63,3,1.84,4.31,8.87
1093,4.2,8,1.1,3.4,8.34
1094,3.03,5,0.1,2.58,8.99
1095,5.42,6,2.29,1.25,10.27
1096,5.76,12,1.81,3.99,9.41
1097,2.52,9,2.52,4.64,10.5
1098,2.33,9,0.27,3.2,9.19
1099,4.58,8,1.29,1.79,11.99
1100,5.33,7,0.42,4.13,10.74
1101,4.22,7,1.82,1.49,7.42
1102,2.32,6,0.21,3.42,8.68
1103,5.88,4,1.96,2.5,6.94
1104,1.13,7,1.33,2.36,8.16
1105,1.88,9,2.73,1.14,11.02
1106,2.43,9,1.79,2.22,10.49
1107,3.14,4,2.24,1.74,7.45
1108,2.4,6,2.35,2.7,6.85
1109,4.88,2,0.77,3.13,7.47
1110,2.24,8,0.92,2.4,6.83
1111,3.31,8,0.71,4.28,9.82
1112,3.54,5,0.91,4.78,6.55
1113,5.47,5,0.4,3.22,11.56
1114,1.28,2,0.3,1.27,11.88
1115,5.72,7,0.76,3.01,11.01
1116,1.19,5,0.31,3.76,8.8
1117,3.76,12,0.74,1.95,8.27
1118,1.72,10,2.89,2.95,7.23
1119,4.08,7,1.38,4.97,10.78
1120,4.58,8,2.0,4.42,9.7
1121,5.46,11,0.33,1.5,6.66
1122,2.96,5,0.48,4.18,9.26
1123,5.01,2,2.81,3.86,11.29
1124,2.91,5,0.79,2.76,7.47
1125,5.91,8,2.41,4.26,6.92
1126,5.0,6,1.44,4.67,7.89
1127,1.9,2,1.7,3.71,10.29
1128,5.08,9,1.31,1.54,10.06
1129,4.08,5,1.02,2.09,7.16
1130,5.96,11,1.53,1.27,6.95
1131,2.32,11,0.83,3.05,7.49
1132,3.81,8,1.96,1.16,7.48
1133,5.03,6,1.59,1.91,8.23
1134,4.37,8,1.63,3.78,6.03
1135,5.09,7,2.02,2.89,8.98
1136,4.88,6,1.73,4.81,8.28
1137,5.96,5,2.15,4.42,7.18
1138,5.88,5,1.26,1.53,11.91
1139,2.52,8,0.32,1.8,6.6
1140,3.4,11,1.86,1.27,11.82
1141,3.77,2,1.23,3.38,9.98
1142,3.35,9,2.05,3.72,10.23
1143,1.23,11,2.54,3.08,11.01
1144,1.64,3,1.78,3.38,8.42
1145,1.29,5,2.13,1.27,6.11
1146,5.58,8,1.95,2.45,11.97
1147,5.25,3,0.92,1.3,7.44
1148,5.36,3,2.22,4.0,10.54
1149,1.95,2,1.93,3.63,10.38
1150,1.35,3,1.31,2.75,9.7
1151,4.71,7,2.38,3.65,8.51
1152,1.02,7,0.26,1.21,10.17
1153,1.08,11,2.27,3.48,11.83
1154,3.23,12,1.69,2.2,7.98
1155,1.83,3,2.09,1.8,11.4
1156,5.3,2,1.13,4.36,6.34
1157,1.85,10,0.47,2.44,10.28
1158,4.06,5,2.07,1.05,8.67
1159,4.84,11,1.8,1.75,8.91
1160,4.84,7,0.53,3.26,8.83
1161,3.0,7,0.45,3.22,11.0
1162,5.47,8,2.29,4.3,11.77
1163,1.12,3,1.63,2.32,6.97
1164,4.96,5,2.27,4.61,7.7
1165,1.59,3,0.25,1.36,7.19
1166,2.1,2,0.2,4.6,8.02
1167,2.21,10,0.88,3.71,10.21
1168,3.13,6,0.34,1.67,9.57
1169,3.16,12,0.04,4.03,10.24
1170,3.9,11,2.73,3.8,9.62
1171,1.53,11,2.88,3.6,6.51
1172,5.17,9,0.32,2.61,10.0
1173,2.47,7,1.86,2.32,7.1
1174,5.29,8,0.78,2.25,7.83
1175,3.34,10,0.26,4.58,11.95
1176,2.19,5,1.65,3.75,8.95
1177,5.49,11,1.02,3.14,7.18
1178,1.05,10,0.49,1.9,11.43
1179,2.0,7,0.07,2.75,6.53
1180,4.97,4,2.85,1.34,11.64
1181,1.39,4,0.55,3.72,10.68
1182,5.47,10,2.7,4.27,10.52
1183,3.98,3,2.75,2.76,7.86
1184,4.91,3,2.1,1.67,11.28
1185,5.16,9,0.29,4.58,10.69
1186,3.14,7,2.41,3.46,8.47
1187,3.11,12,0.87,3.27,9.29
1188,3.02,12,0.89,4.66,8.82
1189,2.27,3,1.27,2.75,7.09
1190,2.11,6,0.6,1.88,8.93
1191,2.41,9,2.82,3.47,11.68
1192,5.09,11,2.74,1.82,6.25
1193,1.72,11,2.06,3.83,9.64
1194,4.21,8,0.37,2.42,9.13
1195,5.92,9,0.24,3.23,11.45
1196,1.15,7,0.1,4.45,9.95
1197,1.68,5,1.86,4.26,6.86
1198,4.76,7,1.78,4.75,9.05
1199,2.58,7,2.2,4.18,11.49
1200,2.45,2,1.92,3.0,7.16
1201,4.58,8,2.26,2.09,7.14
1202,5.36,12,0.92,4.98,6.69
1203,1.78,2,0.69,3.09,9.85
1204,2.97,10,1.55,4.03,11.18
1205,4.49,8,1.39,4.27,6.88
1206,3.56,9,2.48,4.76,8.04
1207,4.66,4,0.75,3.11,10.77
1208,4.61,9,0.98,2.08,8.68
1209,5.83,10,2.2,2.14,9.62
1210,1.72,6,2.21,2.94,11.38
1211,3.17,12,1.15,4.81,9.48
1212,5.92,4,1.96,4.02,7.68
1213,4.59,12,2.64,2.24,7.81
1214,2.35,7,0.18,2.61,11.99
1215,2.15,4,1.75,3.99,10.84
1216,4.35,11,2.77,2.03,6.22
1217,3.61,7,2.59,4.5,11.39
1218,1.55,5,2.1,3.66,6.22
1219,1.83,10,0.58,2.98,8.69
1220,2.83,6,1.5,2.27,6.74
1221,5.92,4,1.94,1.5,10.12
1222,5.12,11,0.27,1.22,7.22
1223,4.53,4,1.36,1.3,10.58
1224,4.97,4,2.34,3.65,9.38
1225,2.23,2,0.48,3.34,10.66
1226,1.15,11,1.58,2.83,6.78
1227,4.27,6,0.56,3.78,9.87
1228,5.4,11,0.2,4.08,8.44
1229,1.18,8,0.13,2.12,6.97
1230,2.98,8,1.72,1.2,10.89
1231,2.08,9,2.2,4.33,8.42
1232,4.46,9,0.35,4.31,10.65
1233,2.47,8,0.39,1.8,11.62
1234,2.07,10,2.77,2.19,9.86
1235,4.76,5,1.2,3.6,7.43
1236,4.89,8,1.63,2.42,10.71
1237,2.93,10,1.58,1.32,11.93
1238,5.99,9,0.21,3.71,7.55
1239,3.48,6,2.13,2.5,10.95
1240,4.52,4,1.31,4.68,7.89
1241,3.1,3,0.47,2.68,9.52
1242,4.95,7,0.01,2.99,7.83
1243,5.51,9,1.47,2.69,8.07
1244,3.9,9,1.75,1.55,6.72
1245,4.64,8,1.47,2.1,9.1
1246,3.96,4,1.68,4.05,11.89
1247,2.06,3,0.54,4.47,8.87
1248,4.77,5,1.24,2.03,8.2
1249,3.43,7,2.28,3.11,7.41
1250,3.54,12,1.58,2.26,7.09
1251,5.27,10,0.62,1.27,10.73
1252,4.93,12,1.62,4.3,11.43
1253,2.79,4,1.05,4.61,7.24
1254,1.66,7,0.37,2.83,10.95
1255,5.84,2,1.53,3.47,11.24
1256,3.8,5,1.54,1.33,11.97
1257,2.56,9,2.9,2.5,8.69
1258,1.59,6,2.78,3.6,6.47
1259,5.93,3,1.0,3.56,8.56
1260,3.15,4,0.39,2.15,8.78
1261,3.24,2,0.97,4.3,9.9
1262,2.65,8,2.83,4.01,7.79
1263,3.73,8,2.42,2.78,11.11
1264,3.84,9,1.08,3.09,7.54
1265,2.24,12,0.57,2.29,6.37
1266,2.45,11,0.73,1.38,10.36
1267,4.44,4,1.89,1.81,8.6
1268,2.54,3,1.76,2.95,11.17
1269,1.83,10,2.81,3.61,11.71
1270,1.54,10,0.74,4.7,9.78
1271,1.25,5,2.01,3.02,10.67
1272,3.52,3,1.11,1.52,6.69
1273,2.89,4,0.57,4.21,10.82
1274,1.68,8,2.11,2.1,11.5
1275,1.72,11,1.25,3.18,8.31
1276,2.83,12,1.05,1.51,7.49
1277,2.88,2,1.13,4.63,6.52
1278,2.2,9,1.02,3.04,8.49
1279,3.68,5,2.5,1.69,7.64
1280,3.25,5,1.03,2.81,9.5
1281,3.36,12,2.67,3.13,7.56
1282,5.66,12,0.32,1.52,6.67
1283,2.47,5,0.65,1.43,8.56
1284,5.68,5,0.87,3.63,9.15
1285,2.65,6,1.17,2.94,10.54
1286,2.7,5,2.25,4.13,6.86
1287,1.1,9,2.53,2.9,10.14
1288,2.33,8,1.18,4.71,11.05
1289,3.39,4,2.98,3.88,11.46
1290,5.47,8,2.38,4.78,10.55
1291,4.08,3,0.29,2.48,6.9
1292,4.09,7,2.85,2.35,10.25
1293,1.34,7,1.48,4.18,7.59
1294,4.34,12,2.96,4.89,7.97
1295,3.6,7,2.18,3.82,8.08
1296,3.2,11,2.43,3.95,6.11
1297,2.63,8,2.92,4.91,9.45
1298,2.26,5,1.81,4.66,11.11
1299,4.09,6,2.61,1.03,9.52
1300,4.8,12,0.18,1.58,7.73
1301,2.61,10,2.43,4.82,8.39
1302,2.33,3,0.87,4.8,6.01
1303,1.77,8,1.56,2.69,7.76
1304,1.22,2,2.57,4.84,8.44
1305,1.87,6,0.22,3.5,8.2
1306,1.42,2,2.16,2.64,8.2
1307,4.4,10,2.75,1.27,11.29
1308,5.85,6,0.63,4.73,8.8
1309,1.01,8,2.61,4.76,7.85
1310,5.01,5,1.51,1.16,10.48
1311,1.81,2,1.69,2.27,10.15
1312,1.84,5,2.75,1.26,10.56
1313,1.76,2,2.17,3.49,8.39
1314,3.9,2,0.35,2.49,6.29
1315,2.7,7,1.28,3.35,7.84
1316,3.98,2,0.78,2.18,7.84
1317,4.61,8,0.7,4.71,6.38
1318,4.81,3,1.49,3.37,7.65
1319,1.87,5,0.03,3.73,8.35
1320,1.97,7,1.28,4.52,6.26
1321,3.99,4,0.89,1.53,11.49
1322,3.71,6,2.36,4.14,8.49
1323,1.25,7,1.41,1.1,11.93
1324,4.74,7,2.59,4.32,11.64
1325,4.37,2,0.7,2.6,8.14
1326,3.32,2,0.9,2.22,10.07
1327,4.47,7,0.48,3.85,6.75
1328,1.95,6,1.77,1.53,9.99
1329,2.8,2,1.1,1.72,9.32
1330,2.76,2,2.07,2.36,11.76
1331,4.9,3,0.28,4.21,7.47
1332,3.85,6,2.8,3.64,8.53
1333,5.5,8,1.0,2.67,11.48
1334,2.37,8,0.75,2.84,6.99
1335,5.76,5,1.41,1.55,11.92
1336,4.68,12,2.07,3.23,10.07
1337,3.94,7,1.73,1.72,10.0
1338,5.38,4,2.43,2.34,8.18
1339,5.54,9,1.2,3.5,7.29
1340,2.96,9,0.55,4.23,10.47
1341,3.52,8,2.22,3.85,11.12
1342,5.35,10,0.17,1.65,7.83
1343,1.25,4,0.26,3.84,7.94
1344,2.61,12,2.32,3.34,11.14
1345,3.34,12,1.63,2.72,10.45
1346,1.94,5,2.58,1.58,7.38
1347,1.02,5,2.47,1.42,9.21
1348,5.04,5,0.72,2.09,11.43
1349,3.57,3,1.3,1.83,6.77
1350,4.0,8,0.69,2.42,7.38
1351,4.72,8,0.95,1.12,7.58
1352,5.54,4,0.29,2.75,10.06
1353,3.8,11,2.06,2.69,11.63
1354,2.39,8,1.51,2.44,10.74
1355,1.51,10,0.28,3.18,10.06
1356,3.77,5,2.05,4.17,7.66
1357,1.28,6,2.65,2.91,10.78
1358,2.98,10,0.67,1.37,9.5
1359,1.97,12,1.19,2.4,6.85
1360,3.91,9,2.81,3.83,6.17
1361,2.21,10,0.39,3.03,11.54
1362,3.79,9,1.93,4.39,7.12
1363,5.37,6,2.91,1.04,8.39
1364,2.87,7,2.87,4.21,7.67
1365,5.53,9,1.42,3.64,7.59
1366,3.24,2,1.98,4.11,7.7
1367,3.02,7,1.72,4.93,9.38
1368,4.22,11,1.92,3.44,8.15
1369,4.85,12,2.78,4.26,6.29
1370,1.58,6,0.63,1.13,7.55
1371,4.51,5,1.49,4.38,11.81
1372,5.17,5,1.43,4.53,10.76
1373,1.74,6,0.77,1.37,7.99
1374,5.03,2,2.24,1.88,6.36
