employee_id,meeting_hours,meeting_count,after_hours_work_hours,focus_hours,workday_span_hours
696,2.34,6,1.74,1.53,8.04
697,5.79,11,1.5,4.86,11.45
698,4.72,3,1.93,3.77,9.32
699,2.13,11,0.62,1.82,9.44
700,1.15,9,2.4,4.3,6.06
701,3.31,9,2.44,3.38,7.13
702,2.42,11,0.71,2.55,7.29
703,1.67,9,1.17,2.94,9.46
704,5.69,8,0.64,2.33,6.81
705,2.47,11,1.83,2.72,10.85
706,5.43,9,1.98,3.19,8.35
707,2.46,7,2.35,2.16,6.92
708,5.53,7,1.04,2.24,7.07
709,2.32,8,2.14,2.94,11.7
710,1.09,7,1.28,3.17,9.18
711,3.1,8,2.22,3.21,7.84
712,5.84,11,2.04,4.02,9.09
713,2.08,3,1.64,2.71,9.24
714,2.69,2,2.89,3.02,7.2
715,1.4,10,1.92,4.79,9.09
716,5.6,2,0.63,4.23,10.63
717,4.04,8,1.83,1.84,7.29
718,3.53,3,0.99,3.6,11.32
719,1.83,11,1.94,4.44,7.46
720,5.8,5,2.94,4.24,6.82
721,5.58,9,2.16,1.64,11.51
722,3.75,5,2.28,3.17,8.0
723,5.21,2,1.05,1.38,10.21
724,4.34,10,2.8,2.19,9.43
725,2.08,8,0.39,3.93,6.2
726,3.42,10,2.37,1.02,11.88
727,3.36,8,0.16,1.17,7.75
728,2.05,5,1.91,2.1,8.57
729,2.06,6,2.11,2.64,9.56
730,5.36,9,0.81,2.71,6.57
731,1.9,4,1.53,2.01,10.75
732,3.96,5,1.89,1.52,10.86
733,1.88,9,0.69,1.04,7.52
734,2.04,6,0.41,2.46,6.25
735,5.42,6,0.68,2.31,7.44
736,5.51,4,0.35,3.67,7.85
737,3.22,4,0.12,2.15,6.13
738,1.92,7,2.56,4.93,7.18
739,4.49,9,0.5,4.12,6.17
740,5.49,10,0.42,1.46,9.26
741,4.05,5,0.41,3.59,11.56
742,2.11,10,1.3,2.68,11.19
743,5.34,9,2.23,2.75,8.33
744,4.58,2,1.37,1.34,10.24
745,2.92,7,0.84,4.65,9.82
746,5.75,11,0.36,1.72,9.65
747,5.96,6,1.58,4.76,8.46
748,1.73,3,0.21,3.34,9.66
749,2.23,3,0.71,3.2,6.14
750,4.01,7,2.15,3.15,9.4
751,3.79,8,2.52,3.55,7.03
752,3.19,9,0.05,3.84,8.55
753,2.16,2,2.54,2.6,11.91
754,4.15,11,0.98,3.32,10.9
755,2.22,2,1.26,2.27,9.71
756,1.43,6,1.37,4.39,9.17
757,5.53,8,2.04,4.01,11.54
758,2.34,7,0.4,2.68,7.23
759,4.4,5,1.67,4.28,11.54
760,3.24,2,1.5,4.25,7.78
761,1.45,6,0.8,2.25,11.27
762,1.62,5,2.06,2.57,9.12
763,5.24,7,1.0,4.72,8.16
764,2.76,12,1.53,3.61,8.62
765,5.71,6,0.03,1.21,8.2
766,3.24,8,1.08,2.83,8.62
767,4.96,11,1.61,3.83,7.44
768,5.37,5,1.59,3.01,6.14
769,3.12,5,1.16,4.32,11.82
770,2.74,5,2.2,2.5,6.49
771,2.45,2,0.38,4.62,7.85
772,5.89,11,2.93,3.41,6.4
773,1.24,7,0.96,3.48,11.47
774,2.29,5,1.46,2.68,7.85
775,1.79,6,1.5,1.17,9.32
776,1.19,12,0.27,2.77,9.28
777,2.69,4,1.92,3.78,11.84
778,4.63,3,2.69,2.73,10.17
779,5.67,9,1.9,4.33,6.4
780,2.63,7,1.64,1.68,6.3
781,4.5,5,0.99,3.65,6.05
782,3.96,4,1.15,4.69,10.85
783,5.15,2,1.12,4.3,10.87
784,5.21,6,1.64,3.47,6.99
785,2.81,5,0.09,3.16,8.52
786,5.83,3,0.29,4.68,11.2
787,2.82,3,0.78,4.6,7.09
788,1.94,10,1.03,1.64,6.43
789,5.44,2,1.32,4.17,8.4
790,1.99,8,1.61,1.36,11.39
791,4.46,9,0.18,2.74,7.77
792,5.44,2,0.98,3.8,6.19
793,5.92,8,0.39,1.64,9.13
794,2.45,10,0.32,4.65,7.66
795,3.74,5,2.31,1.63,7.02
796,2.94,9,0.1,4.78,7.33
797,3.49,6,2.63,2.75,11.75
798,1.45,9,0.52,4.35,9.97
799,5.74,8,2.05,2.88,10.18
800,5.64,12,2.79,3.39,11.06
801,5.18,12,2.03,4.31,8.96
802,1.09,8,2.92,3.83,8.3
803,4.16,2,0.03,3.08,10.24
804,3.28,12,1.54,2.39,10.83
805,3.88,11,0.71,1.23,6.48
806,4.35,10,1.66,3.39,11.43
807,4.21,11,0.03,1.55,9.45
808,4.85,11,0.03,4.41,8.31
809,1.22,6,0.42,2.04,7.79
810,2.3,6,2.65,2.01,7.6
811,3.71,8,0.47,2.82,8.88
812,2.82,4,2.4,2.6,6.09
813,1.88,3,0.72,1.5,9.6
814,5.95,8,0.01,3.17,11.67
815,5.59,10,2.87,2.75,11.48
816,2.58,11,2.55,1.7,7.75
817,1.06,8,2.73,3.96,6.04
818,4.7,12,0.73,4.81,6.15
819,5.63,10,2.97,1.99,10.85
820,4.36,11,0.83,3.55,7.86
821,5.71,3,0.2,4.8,7.13
822,3.72,3,1.12,2.56,6.42
823,2.87,2,2.24,4.42,7.94
824,4.29,11,0.08,3.79,9.53
825,4.67,9,0.6,1.51,6.72
826,3.7,3,1.46,4.59,6.32
827,3.73,11,2.92,3.98,9.43
828,5.25,8,1.88,3.76,7.14
829,3.97,9,1.01,2.39,10.17
830,1.37,3,0.22,2.89,11.67
831,3.98,3,2.35,2.53,10.57
832,1.75,5,1.58,4.25,11.87
833,1.59,8,0.31,2.38,8.56
834,5.85,5,1.35,2.1,10.24
835,1.23,5,1.35,4.23,9.91
836,3.37,3,1.28,1.71,8.49
837,4.27,7,1.3,1.98,7.08
838,3.08,10,0.04,2.66,9.24
839,4.85,12,1.28,3.79,8.02
840,2.58,12,0.2,1.15,11.78
841,4.78,2,0.86,2.64,11.63
842,5.69,9,0.18,1.24,10.14
843,4.13,9,1.41,1.86,7.6
844,4.44,6,2.52,2.05,10.02
845,5.07,10,0.7,2.66,11.96
846,5.61,3,2.27,3.48,8.59
847,5.13,10,2.39,4.23,9.27
848,4.36,5,0.79,4.98,10.67
849,3.2,7,1.91,2.76,8.76
850,5.68,11,0.02,2.28,7.29
851,1.11,12,0.53,2.32,10.71
852,1.46,9,0.39,1.97,9.78
853,1.14,9,0.57,1.26,10.54
854,3.72,12,0.8,4.41,10.42
855,4.35,6,2.72,1.32,8.34
856,3.99,9,1.6,4.63,6.38
857,5.96,11,1.02,1.64,9.56
858,5.18,4,2.99,3.15,11.73
859,5.65,2,2.32,3.09,7.09
860,4.68,4,1.87,4.55,9.14
861,5.41,7,2.13,4.47,10.0
862,2.21,6,1.27,2.45,8.29
863,2.94,10,1.0,3.45,11.35
864,3.61,7,2.09,1.82,11.0
865,4.04,3,2.11,1.77,9.74
866,4.85,9,2.08,4.75,11.08
867,3.31,3,1.11,2.25,9.92
868,4.49,4,1.55,4.38,8.57
869,1.52,2,0.89,2.95,7.03
870,4.79,6,2.3,2.88,10.54
871,4.8,11,2.47,2.5,6.9
872,1.61,11,1.38,1.39,8.96
873,2.49,12,2.74,1.25,9.96
874,1.83,12,2.53,4.91,9.09
875,2.95,6,2.14,1.25,6.85
876,2.86,6,0.94,2.15,7.76
877,3.95,5,0.64,1.31,6.34
878,2.33,7,0.87,1.59,6.88
879,2.27,9,2.01,4.22,10.96
880,4.7,12,0.71,1.18,7.31
881,2.48,10,2.02,1.33,11.2
882,1.95,4,2.0,1.85,6.27
883,1.5,4,2.47,1.81,8.62
884,4.71,3,0.1,2.02,11.45
885,5.59,7,2.29,2.56,9.59
886,5.55,9,2.07,3.76,9.35
887,5.23,7,2.15,4.11,10.72
888,4.3,4,2.67,1.99,11.58
889,2.84,4,0.61,4.61,7.38
890,2.7,6,1.99,2.38,7.58
891,1.06,8,2.03,1.71,8.59
892,2.19,5,2.62,1.39,11.82
893,4.1,6,1.27,2.65,6.15
894,2.41,3,2.3,3.95,10.07
895,2.14,6,0.95,2.63,7.23
896,4.98,3,2.18,2.33,9.52
897,3.68,11,0.63,1.95,6.53
898,5.69,11,2.89,1.0,6.5
899,2.2,9,1.08,3.49,7.93
900,2.62,10,2.82,2.8,7.34
901,5.2,7,1.14,1.15,11.82
902,4.83,11,0.58,2.67,9.21
903,3.64,8,1.12,2.16,7.78
904,4.61,10,2.49,4.99,6.36
905,1.36,11,0.51,3.23,10.2
906,1.81,2,1.19,2.11,6.94
907,1.55,3,2.94,2.48,10.15
908,2.64,8,0.85,1.92,7.74
909,3.72,8,1.31,1.32,9.19
910,1.17,2,0.26,1.59,10.57
911,2.49,10,2.71,2.15,11.11
912,4.83,4,2.14,3.2,7.17
913,2.13,6,1.25,1.29,8.81
914,3.81,10,2.78,3.22,6.95
915,1.23,11,1.56,4.13,10.85
916,2.56,12,1.74,1.29,10.96
917,3.34,5,1.86,3.24,10.4
918,1.33,2,1.28,3.05,6.04
919,1.31,3,1.5,1.11,10.42
920,3.12,6,0.93,2.89,11.04
921,3.9,3,2.9,2.66,9.65
922,4.1,7,2.78,3.44,11.1
923,1.79,12,0.77,3.07,6.53
924,3.74,10,1.68,2.4,8.09
925,2.85,11,0.7,1.57,6.24
926,2.01,12,0.1,2.82,6.06
927,2.46,2,2.61,2.81,6.2
928,2.7,10,1.92,4.01,8.09
929,1.54,10,2.8,2.74,6.11
930,2.51,5,1.01,1.28,9.18
931,4.35,10,0.11,1.29,8.89
932,2.63,5,1.17,1.61,11.44
933,3.84,2,1.37,1.22,9.01
934,5.02,8,0.31,3.84,11.98
935,3.99,9,2.26,3.7,7.1
936,1.33,2,0.34,1.91,8.54
937,2.12,7,0.88,1.38,10.35
938,1.12,11,2.34,1.12,8.93
939,4.69,7,2.38,1.16,9.99
940,2.44,11,2.11,1.03,7.69
941,3.09,8,1.53,4.4,8.04
942,5.52,5,1.8,1.74,9.22
943,2.24,2,1.31,4.31,8.45
944,4.14,5,0.11,2.81,10.86
945,5.6,2,1.74,1.65,9.94
946,2.22,3,2.65,2.97,7.54
947,5.92,12,1.05,1.68,7.34
948,5.46,7,2.76,1.65,6.46
949,5.61,12,1.3,4.3,10.81
950,4.88,5,2.63,2.32,9.65
951,4.67,2,1.19,3.79,9.32
952,1.19,6,1.93,2.4,10.66
953,2.32,8,2.27,2.44,7.23
954,1.81,7,0.89,2.72,10.3
955,2.98,9,0.86,2.28,6.04
956,4.44,12,1.19,4.48,6.88
957,2.51,10,1.69,1.3,9.82
958,3.42,8,2.34,3.75,11.89
959,1.15,11,2.03,4.8,10.13
960,1.34,5,0.51,2.04,10.33
961,4.04,3,0.56,3.46,10.09
962,4.74,10,2.51,3.62,8.63
963,4.76,3,0.29,2.28,6.63
964,4.0,7,2.68,3.2,7.11
965,2.62,5,2.12,3.18,9.68
966,4.69,6,2.89,2.68,11.41
967,2.4,9,0.57,3.32,9.61
968,3.86,10,0.57,1.27,10.16
969,4.67,10,1.45,3.84,6.16
970,2.44,9,1.29,2.44,7.94
971,2.82,11,2.69,1.85,9.52
972,3.0,6,0.65,3.66,8.1
973,3.64,6,2.53,3.87,7.98
974,2.76,9,0.68,4.98,8.41
975,4.16,6,2.02,4.86,8.83
976,3.18,5,2.48,2.01,8.91
977,4.3,12,2.89,4.42,8.51
978,2.5,7,2.85,3.37,7.31
979,4.45,9,2.2,1.33,6.21
980,5.53,7,0.73,2.27,8.98
981,1.93,9,2.73,4.17,11.61
982,2.33,12,2.14,4.35,6.05
983,4.83,11,2.96,2.26,7.64
984,3.37,9,1.4,1.77,9.72
985,3.95,7,0.44,2.72,8.03
986,5.06,5,0.15,2.91,7.92
987,2.21,8,0.15,1.45,11.55
988,5.33,2,2.75,1.34,11.26
989,5.3,12,1.71,4.61,11.01
990,5.74,10,2.36,2.47,6.12
991,5.57,9,2.97,2.6,8.16
992,4.38,6,2.04,3.47,10.86
993,4.06,10,2.43,3.47,6.31
994,3.46,11,0.95,4.46,10.97
995,5.45,4,1.86,1.64,9.88
996,5.08,3,1.65,4.68,9.58
997,1.96,12,2.87,1.26,8.44
998,2.0,2,1.85,2.71,6.56
999,4.31,2,0.08,3.3,10.23
1000,3.72,7,1.23,2.69,9.44
1001,2.77,6,1.12,1.69,11.67
1002,4.85,12,1.45,1.55,10.6
1003,4.72,9,1.18,3.3,11.03
1004,4.01,5,2.18,1.17,8.55
1005,2.92,6,2.78,3.16,9.42
1006,3.63,7,2.78,1.45,7.43
1007,3.1,5,1.78,3.01,9.81
1008,2.68,5,0.43,3.51,10.99
1009,2.18,5,0.89,2.31,8.78
1010,3.52,6,1.65,3.02,11.44
1011,5.93,11,1.49,4.3,10.8
1012,2.97,6,0.01,4.39,10.27
1013,1.06,4,0.41,3.89,8.81
1014,1.34,3,1.68,4.85,11.54
1015,1.0,7,0.52,2.47,7.93
1016,5.23,8,0.17,1.48,8.26
1017,5.23,8,1.5,3.59,10.17
1018,2.9,7,0.19,4.25,7.44
1019,5.43,3,2.21,3.3,8.03
1020,4.82,12,2.09,3.14,8.77
1021,5.97,2,2.68,1.45,8.24
1022,5.56,11,2.7,4.91,11.52
1023,2.92,12,2.06,1.85,11.29
1024,2.7,7,1.01,3.46,9.11
1025,5.14,6,1.58,2.27,11.22
1026,4.23,12,1.85,4.11,8.03
1027,3.61,7,0.58,3.49,6.29
1028,3.15,7,1.59,3.91,9.81
1029,5.52,10,2.82,1.97,6.07
1030,2.3,11,1.96,3.96,8.04
1031,3.36,12,2.09,1.84,11.38
1032,2.87,3,1.78,1.26,7.35
1033,4.83,12,2.99,4.91,8.29
1034,5.04,4,2.53,3.32,9.45
1035,1.06,6,0.74,2.75,11.35
1036,5.59,5,0.04,3.28,11.24
1037,2.93,12,0.95,2.53,12.0
1038,5.89,5,0.39,4.99,10.22
1039,5.69,10,1.08,4.84,10.56
1040,2.88,4,2.54,1.17,8.01
1041,3.08,11,1.18,2.8,10.84
1042,1.9,4,0.34,2.72,10.13
1043,1.29,4,0.34,4.99,6.09
1044,5.36,9,0.04,3.96,8.0
1045,3.45,4,0.13,4.82,10.35
1046,2.71,11,1.87,4.0,9.68
1047,1.24,11,0.87,2.27,9.46
1048,4.68,11,0.55,2.05,11.09
1049,2.9,8,0.08,3.46,10.85
1050,2.18,12,2.85,1.06,10.63
1051,2.47,9,1.55,3.94,6.23
1052,3.42,5,0.43,1.76,9.55
1053,1.64,3,2.15,3.58,10.6
1054,2.43,8,2.06,2.79,9.51
1055,4.05,3,1.58,2.92,8.76
1056,5.66,3,1.4,2.69,8.25
1057,3.92,8,0.55,4.58,9.59
1058,4.64,7,0.64,1.41,6.46
1059,5.23,11,0.85,4.66,7.69
1060,2.41,12,1.94,4.83,6.34
1061,2.59,10,0.86,2.84,11.17
1062,2.69,8,1.03,1.11,9.91
1063,2.36,6,0.36,2.64,10.53
1064,5.09,5,0.56,2.82,8.11
1065,2.91,8,0.95,2.19,6.82
1066,1.71,11,1.09,3.52,7.25
1067,3.72,7,1.44,1.26,7.9
1068,2.75,4,1.1,4.55,11.29
1069,4.98,4,1.1,2.72,10.35
1070,5.83,9,2.78,1.94,9.99
1071,5.34,8,2.28,1.17,8.98
1072,3.12,11,0.97,1.15,10.02
1073,4.27,5,2.9,4.95,7.6
1074,1.88,6,1.11,2.25,6.44
1075,3.86,9,1.28,2.67,7.54
1076,2.57,11,1.28,1.47,10.32
1077,1.93,6,1.88,4.3,7.55
1078,2.2,7,0.64,1.44,6.81
1079,5.87,10,0.61,4.03,7.27
1080,5.63,11,2.4,4.42,7.14
1081,1.94,2,1.7,3.39,10.84
1082,2.11,7,2.0,3.56,8.33
1083,4.34,8,2.84,4.43,10.89
1084,5.01,5,0.23,1.51,9.66
1085,5.58,3,0.71,2.17,10.43
1086,1.89,2,0.22,3.99,9.72
1087,2.73,5,2.7,3.5,8.81
1088,3.53,12,0.71,4.92,6.77
1089,2.0,7,1.33,3.01,6.05
1090,2.92,6,0.71,4.99,7.04
1091,5.59,9,0.74,1.55,7.33
1092,4.19,5,2.02,4.38,9.76
1093,2.53,11,0.66,1.17,7.52
1094,4.99,9,0.94,4.05,7.98
1095,3.66,5,0.38,1.69,8.31
1096,4.27,10,2.86,4.99,11.13
1097,4.02,8,2.29,3.94,9.83
1098,5.32,2,2.11,1.39,6.51
1099,1.57,10,0.9,4.85,10.59
1100,5.25,9,1.59,2.99,10.04
1101,1.7,11,2.96,1.05,9.33
1102,5.68,3,1.78,2.51,8.05
1103,3.52,7,0.16,2.04,9.0
1104,2.48,3,1.62,4.8,8.47
1105,2.34,12,2.42,2.95,7.31
1106,4.95,6,1.11,1.72,7.88
1107,3.49,12,0.84,4.19,6.85
1108,2.5,3,0.89,1.99,9.76
1109,1.62,12,1.67,4.86,10.52
1110,5.57,12,2.18,2.26,9.47
1111,5.02,4,0.66,2.88,6.59
1112,3.66,7,0.56,1.71,10.26
1113,2.94,6,0.48,4.6,10.52
1114,4.22,2,0.24,3.15,10.17
1115,4.87,10,1.36,3.26,8.56
1116,2.55,9,2.94,1.68,7.41
1117,1.97,11,1.5,4.67,7.38
1118,4.76,7,0.0,4.17,10.76
1119,1.49,8,1.03,1.08,11.32
1120,3.65,8,0.37,4.85,9.53
1121,2.37,9,1.57,4.01,7.94
1122,3.27,8,1.77,2.49,11.03
1123,1.05,5,0.82,2.7,8.44
1124,4.31,4,1.52,3.55,7.51
1125,4.23,11,2.34,1.22,8.71
1126,5.14,10,2.85,2.06,9.14
1127,1.9,8,0.15,2.13,10.99
1128,5.13,4,1.42,2.59,8.52
1129,1.95,3,2.72,2.31,8.04
1130,5.17,12,1.57,1.56,10.64
1131,2.79,2,0.26,1.88,10.59
1132,5.28,6,1.27,4.78,10.75
1133,5.29,2,0.53,1.95,11.67
1134,3.34,5,0.71,2.31,9.59
1135,4.1,4,0.82,3.75,7.65
1136,5.73,11,2.29,4.95,10.12
1137,4.15,6,1.26,4.46,8.63
1138,2.04,11,2.3,4.31,11.15
1139,4.53,12,1.29,2.76,10.14
1140,3.67,11,2.27,2.92,10.84
1141,3.52,5,0.63,1.72,6.27
1142,3.82,10,0.09,2.12,9.62
1143,4.12,4,2.91,1.01,11.43
1144,4.84,5,1.37,2.55,6.69
1145,2.09,5,1.9,1.32,10.01
1146,2.66,4,2.35,2.29,6.14
1147,2.03,9,1.18,2.23,8.54
1148,3.21,2,0.5,4.39,10.15
1149,3.71,10,1.42,3.02,11.61
1150,3.81,3,2.88,1.33,8.64
1151,4.82,10,0.28,2.86,8.78
1152,2.4,3,1.51,4.54,9.24
1153,3.46,4,1.61,1.76,6.44
1154,4.13,9,1.53,3.9,10.99
1155,5.4,10,0.01,2.84,7.3
1156,4.51,2,2.87,1.03,6.72
1157,1.45,11,1.27,1.24,7.72
1158,4.17,12,1.73,3.82,11.77
1159,1.15,10,2.46,1.74,7.49
1160,5.7,7,2.56,3.59,6.11
1161,5.32,12,0.57,2.89,6.38
1162,1.46,9,0.68,4.29,10.26
1163,4.39,9,1.74,4.25,8.92
1164,3.2,9,2.64,2.88,8.68
1165,1.44,2,1.47,2.62,8.34
1166,2.19,11,0.3,3.21,9.13
1167,2.47,8,1.82,4.99,9.14
1168,1.52,10,1.9,1.14,6.61
1169,2.11,10,1.91,3.7,9.23
1170,3.92,2,2.29,3.02,7.61
1171,5.9,8,2.24,4.78,10.93
1172,2.07,2,1.06,3.14,8.2
1173,4.47,7,1.35,3.46,10.08
1174,1.4,12,1.03,1.98,11.64
1175,2.98,8,1.38,2.93,6.12
1176,2.63,9,2.9,3.0,7.35
1177,2.09,12,1.2,3.16,9.77
1178,3.03,3,2.84,2.14,7.27
1179,2.3,3,0.17,2.33,6.03
1180,4.63,11,1.87,3.21,6.38
1181,1.17,11,0.6,2.47,7.36
1182,3.28,12,1.35,4.22,10.01
1183,1.06,5,2.28,4.18,10.84
1184,2.72,12,1.96,4.68,7.1
1185,5.51,12,0.11,4.68,11.32
1186,4.92,3,2.9,4.26,6.64
1187,2.94,2,2.22,3.21,7.3
1188,5.65,6,1.3,2.27,9.17
1189,5.78,9,1.15,4.41,7.66
1190,4.78,4,1.25,2.26,10.14
1191,5.14,7,1.4,3.59,6.96
1192,3.53,4,1.26,1.4,10.35
1193,5.7,7,2.65,2.71,6.31
1194,4.78,8,0.21,2.2,8.39
1195,2.33,8,0.33,4.55,9.77
1196,5.11,5,1.67,3.98,7.72
1197,5.75,4,1.14,1.95,10.31
1198,1.99,10,0.51,1.09,6.08
1199,5.32,6,2.4,2.75,7.46
1200,2.2,3,0.58,4.74,8.48
1201,1.01,10,1.84,2.53,7.44
1202,4.64,10,0.05,1.69,6.8
1203,5.35,4,1.98,4.7,8.98
1204,5.66,2,2.82,2.34,6.63
1205,2.7,3,2.43,3.49,8.78
1206,5.35,4,2.91,4.37,11.28
1207,3.11,11,2.96,4.89,10.36
1208,3.08,9,1.88,3.81,11.82
1209,1.39,2,1.01,2.24,9.91
1210,4.99,6,2.36,2.83,8.65
1211,3.64,3,2.51,4.91,9.15
1212,1.57,8,1.41,1.02,6.39
1213,2.12,8,1.74,1.8,6.36
1214,3.56,8,0.35,2.04,8.31
1215,1.04,10,0.01,4.54,8.09
1216,5.36,10,1.32,4.38,9.6
1217,5.02,11,2.07,1.89,11.56
1218,2.01,10,1.26,3.09,11.83
1219,2.0,9,0.15,3.71,9.99
1220,3.68,10,0.94,3.66,10.1
1221,4.44,10,1.15,3.92,8.16
1222,3.01,3,1.93,3.87,10.17
1223,4.55,7,2.07,3.52,7.43
1224,3.05,7,2.81,3.98,11.9
1225,3.03,4,2.07,4.91,9.74
1226,3.99,2,0.54,4.26,8.25
1227,5.29,11,2.23,3.01,6.55
1228,5.99,2,1.79,1.38,11.59
1229,4.89,2,2.03,4.99,9.35
1230,5.71,4,0.09,2.74,9.36
1231,5.51,2,1.27,1.78,8.95
1232,4.61,7,2.99,2.33,6.89
1233,1.13,5,1.75,4.64,6.2
1234,2.92,11,0.26,4.36,10.68
1235,2.55,6,0.53,3.55,7.53
1236,2.19,12,1.89,2.96,10.74
1237,3.76,5,1.16,1.09,11.89
1238,5.25,4,1.86,4.93,6.62
1239,4.63,11,0.29,1.61,9.56
1240,2.34,6,1.26,2.19,9.48
1241,3.61,11,2.25,1.41,6.46
1242,2.13,11,1.23,4.86,8.86
1243,4.42,12,2.98,1.29,11.53
1244,1.1,11,2.78,1.57,10.77
1245,4.6,10,1.24,3.88,10.14
1246,1.55,11,1.36,2.27,10.39
1247,4.88,2,0.83,3.76,8.68
1248,5.21,9,2.51,2.67,8.22
1249,3.27,3,1.11,3.56,11.52
1250,1.62,3,2.14,3.75,11.08
1251,5.98,4,1.03,2.97,8.88
1252,1.33,3,2.45,1.49,6.05
1253,4.27,3,1.01,3.48,10.33
1254,3.51,12,0.53,2.82,8.69
1255,5.91,10,1.15,4.97,10.7
1256,5.51,12,0.46,2.91,7.67
1257,3.61,10,2.71,4.29,9.66
1258,5.37,11,1.71,4.73,9.83
1259,4.89,9,1.85,3.46,8.84
1260,2.13,11,2.85,2.03,6.5
1261,1.08,12,2.85,1.86,9.34
1262,2.06,12,2.5,4.36,9.25
1263,1.48,8,2.93,4.41,8.53
1264,3.83,2,1.95,3.31,8.54
1265,5.39,11,2.59,3.95,6.78
1266,2.94,5,1.23,1.82,11.2
1267,2.16,6,0.15,2.33,9.28
1268,4.03,12,1.76,3.39,7.85
1269,2.5,7,0.98,1.69,6.82
1270,5.67,7,1.49,3.81,6.86
1271,5.65,9,0.35,3.78,11.27
1272,4.93,11,2.85,3.04,7.09
1273,3.19,7,0.29,1.62,9.0
1274,1.35,11,2.73,1.22,10.75
1275,3.71,10,2.24,3.07,9.53
1276,2.88,6,2.5,4.65,8.47
1277,5.63,7,0.19,2.55,7.43
1278,2.85,3,0.16,3.47,7.87
1279,1.91,9,0.88,4.8,10.0
1280,3.5,7,1.62,1.06,6.67
1281,1.57,4,1.04,3.57,10.4
1282,4.7,10,0.94,2.56,8.88
1283,3.14,3,2.41,3.69,10.06
1284,1.94,8,2.42,3.42,9.69
1285,1.85,4,2.55,2.35,9.43
1286,5.65,12,0.18,1.15,11.84
1287,4.59,5,1.8,2.94,8.3
1288,3.17,5,1.89,2.71,11.92
1289,4.2,2,1.21,2.21,6.77
1290,5.76,10,0.62,3.05,6.32
1291,1.94,2,2.91,3.06,8.46
1292,4.34,6,1.83,4.96,11.99
1293,3.29,12,1.93,2.17,6.93
1294,3.14,9,0.54,3.09,7.24
1295,4.65,4,3.0,4.43,6.15
1296,3.04,11,2.27,4.45,6.97
1297,2.16,9,0.85,4.75,10.88
1298,2.11,10,2.55,1.98,11.53
1299,4.05,7,2.95,3.04,6.25
1300,2.46,12,0.93,3.24,9.47
1301,1.77,2,2.38,3.12,7.66
1302,2.81,8,0.65,1.64,11.34
1303,4.42,2,2.61,2.36,7.29
1304,5.85,2,2.35,2.34,11.21
1305,1.76,2,0.24,2.16,8.51
1306,3.94,11,2.08,4.22,10.83
1307,1.05,12,1.32,1.28,11.34
1308,1.82,8,1.12,1.0,6.99
1309,2.83,11,1.89,2.21,9.99
1310,2.15,9,2.5,1.12,8.25
1311,2.3,7,0.03,1.9,8.54
1312,3.06,6,1.11,3.89,6.01
1313,2.48,12,1.82,1.88,11.19
1314,4.58,5,2.99,4.04,9.63
1315,2.82,12,2.45,1.39,9.94
1316,4.44,6,0.29,4.96,11.11
1317,5.14,7,1.71,3.28,6.89
1318,4.86,7,2.98,3.47,6.45
1319,4.88,11,1.03,3.58,7.6
1320,5.55,3,1.87,1.97,11.34
1321,1.98,3,1.3,4.14,10.01
1322,2.69,6,1.0,3.67,7.03
1323,4.3,5,2.1,1.28,10.91
1324,5.54,2,1.17,4.63,6.88
1325,3.87,2,2.02,4.72,10.62
1326,4.19,2,0.7,4.35,7.52
1327,5.13,7,2.82,4.97,8.12
1328,5.79,5,2.06,4.4,7.37
1329,2.51,4,2.89,4.96,11.71
1330,1.82,12,0.03,3.12,9.77
1331,5.87,7,1.73,3.71,7.78
1332,4.1,9,2.02,2.02,6.87
1333,1.55,4,1.36,2.87,6.19
1334,4.57,5,1.78,2.23,10.83
1335,1.98,8,0.1,4.36,11.09
1336,5.03,6,2.7,1.43,8.9
1337,4.35,3,0.92,2.92,7.69
1338,1.49,10,1.52,2.96,10.05
1339,2.44,8,1.68,3.09,6.35
1340,2.76,6,2.76,3.7,8.57
1341,3.02,2,1.58,1.25,10.11
1342,4.96,12,2.16,2.86,11.91
1343,5.75,9,1.31,2.77,11.07
1344,1.5,8,0.05,4.05,8.32
1345,5.92,10,1.17,3.92,6.97
1346,3.97,4,0.52,2.47,9.65
1347,5.28,7,2.37,3.99,6.83
1348,1.8,9,0.23,2.14,8.23
1349,3.07,2,0.3,2.83,8.41
1350,1.4,12,0.89,3.92,8.35
1351,2.39,6,2.33,3.35,8.2
1352,3.82,4,2.32,1.05,7.54
1353,2.16,11,1.99,3.52,9.83
1354,2.62,12,1.3,2.38,8.82
1355,5.67,4,2.42,4.99,8.56
1356,4.59,8,2.49,4.24,8.4
1357,1.53,8,2.77,1.33,9.51
1358,2.35,5,0.06,2.77,6.6
1359,5.68,12,0.45,3.37,6.11
1360,2.65,2,0.24,1.7,11.74
1361,2.27,12,2.69,3.78,7.43
1362,4.74,12,0.37,3.56,11.88
1363,5.09,4,1.31,4.54,6.46
1364,2.09,5,1.6,2.31,9.75
1365,2.38,2,0.08,3.2,11.96
1366,4.5,6,1.94,2.42,6.49
1367,3.66,9,1.32,2.6,7.56
1368,5.07,4,0.21,3.83,9.19
1369,4.49,7,0.25,3.71,6.99
1370,1.19,9,2.39,2.72,6.27
1371,5.19,11,1.12,3.09,7.51
1372,1.02,9,2.89,4.05,7.45
1373,3.24,10,0.31,1.71,10.17
1374,3.62,10,1.53,3.61,7.27
